Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,90,1,0.25179,0.22363,7159,1601,6358,23140,3.23,3.19
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,91,1,0.26996,0.23786,5558,1322,4897,16782,3.02,2.96
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,92,1,0.30813,0.267,4236,1131,3670,11885,2.81,2.74
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,93,1,0.33021,0.28341,3105,880,2665,8214,2.65,2.56
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,94,1,0.34705,0.29573,2225,658,1896,5549,2.49,2.38
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,95,1,0.36796,0.31078,1567,487,1324,3653,2.33,2.18
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,96,1,0.4256,0.35093,1080,379,890,2330,2.16,1.95
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,97,1,0.44677,0.36519,701,256,573,1439,2.05,1.75
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,98,1,0.45856,0.37303,445,166,362,866,1.95,1.48
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,99,1,0.46903,0.37993,279,106,226,504,1.81,1.09
BGR,0,0,0,0,1,3100.13,2017,2019,1,1,100,99,0.62148,1,173,173,278,278,1.61,0.47
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,0,1,0.00565,0.00562,100000,562,99476,7846251,78.46,78.45
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,1,1,7e-04,7e-04,99438,70,99403,7746776,77.91,77.9
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,2,1,5e-04,5e-04,99368,50,99343,7647373,76.96,76.95
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,3,1,0.00036,0.00036,99318,36,99300,7548030,76,75.99
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,4,1,0.00026,0.00026,99282,26,99269,7448730,75.03,75.02
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,5,1,0.00013,0.00013,99256,13,99250,7349461,74.05,74.04
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,6,1,0.00016,0.00016,99243,16,99235,7250211,73.06,73.05
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,7,1,0.00023,0.00023,99227,23,99216,7150976,72.07,72.06
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,8,1,0.00016,0.00016,99204,16,99196,7051761,71.08,71.08
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,9,1,0.00012,0.00012,99188,12,99182,6952565,70.09,70.09
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,10,1,1e-04,1e-04,99176,10,99171,6853383,69.1,69.1
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,11,1,0.00011,0.00011,99166,11,99160,6754212,68.11,68.1
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,12,1,0.00016,0.00016,99155,16,99147,6655051,67.12,67.11
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,13,1,0.00022,0.00022,99139,22,99128,6555904,66.13,66.12
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,14,1,0.00014,0.00014,99117,14,99110,6456776,65.14,65.13
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,15,1,0.00018,0.00018,99103,18,99094,6357666,64.15,64.14
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,16,1,0.00021,0.00021,99085,21,99074,6258572,63.16,63.16
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,17,1,0.00017,0.00017,99064,17,99056,6159498,62.18,62.17
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,18,1,0.00039,0.00039,99047,39,99028,6060442,61.19,61.18
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,19,1,0.00034,0.00034,99008,34,98991,5961415,60.21,60.2
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,20,1,0.00026,0.00026,98974,26,98961,5862424,59.23,59.22
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,21,1,0.00037,0.00037,98948,37,98930,5763463,58.25,58.24
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,22,1,0.00037,0.00037,98911,37,98892,5664533,57.27,57.26
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,23,1,0.00038,0.00038,98874,38,98855,5565641,56.29,56.28
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,24,1,0.00052,0.00052,98836,51,98810,5466786,55.31,55.3
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,25,1,0.00033,0.00033,98785,33,98768,5367975,54.34,54.33
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,26,1,0.00034,0.00034,98752,34,98735,5269207,53.36,53.35
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,27,1,0.00041,0.00041,98718,40,98698,5170472,52.38,52.37
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,28,1,0.00053,0.00053,98678,52,98652,5071774,51.4,51.39
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,29,1,0.00041,0.00041,98626,40,98606,4973122,50.42,50.42
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,30,1,0.00042,0.00042,98586,41,98566,4874516,49.44,49.44
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,31,1,5e-04,5e-04,98545,49,98520,4775950,48.46,48.46
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,32,1,0.00062,0.00062,98496,61,98466,4677430,47.49,47.48
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,33,1,0.00058,0.00058,98435,57,98406,4578964,46.52,46.51
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,34,1,0.00067,0.00067,98378,66,98345,4480558,45.54,45.54
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,35,1,0.00101,0.00101,98312,99,98262,4382213,44.57,44.57
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,36,1,0.00093,0.00093,98213,91,98168,4283950,43.62,43.61
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,37,1,0.00103,0.00103,98122,101,98072,4185783,42.66,42.65
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,38,1,0.00101,0.00101,98021,99,97972,4087711,41.7,41.69
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,39,1,0.00126,0.00126,97922,123,97860,3989740,40.74,40.74
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,40,1,0.00153,0.00153,97799,150,97724,3891879,39.79,39.79
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,41,1,0.00133,0.00133,97649,130,97584,3794155,38.86,38.85
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,42,1,0.00171,0.00171,97519,167,97436,3696571,37.91,37.9
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,43,1,0.00171,0.00171,97352,166,97269,3599136,36.97,36.96
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,44,1,0.00202,0.00202,97186,196,97088,3501867,36.03,36.02
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,45,1,0.00214,0.00213,96990,207,96886,3404779,35.1,35.1
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,46,1,0.00237,0.00237,96783,229,96668,3307892,34.18,34.17
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,47,1,0.00257,0.00257,96554,248,96430,3211224,33.26,33.25
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,48,1,0.00267,0.00267,96306,257,96178,3114794,32.34,32.33
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,49,1,0.00343,0.00343,96049,329,95884,3018616,31.43,31.42
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,50,1,0.00355,0.00354,95720,339,95550,2922732,30.53,30.53
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,51,1,0.00376,0.00375,95381,358,95202,2827181,29.64,29.63
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,52,1,0.00421,0.0042,95023,399,94824,2731979,28.75,28.74
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,53,1,0.00443,0.00442,94624,418,94415,2637156,27.87,27.86
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,54,1,0.0051,0.00508,94206,479,93966,2542741,26.99,26.98
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,55,1,0.0056,0.00558,93727,523,93466,2448774,26.13,26.12
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,56,1,0.00605,0.00603,93204,562,92923,2355309,25.27,25.26
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,57,1,0.00676,0.00674,92642,624,92330,2262386,24.42,24.41
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,58,1,0.00725,0.00723,92018,665,91686,2170056,23.58,23.57
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,59,1,0.00848,0.00844,91353,771,90968,2078370,22.75,22.74
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,60,1,0.00829,0.00826,90582,748,90208,1987403,21.94,21.93
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,61,1,0.00942,0.00937,89834,842,89413,1897195,21.12,21.11
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,62,1,0.01001,0.00996,88992,886,88549,1807782,20.31,20.3
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,63,1,0.01049,0.01043,88106,919,87646,1719233,19.51,19.5
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,64,1,0.01179,0.01172,87187,1022,86676,1631586,18.71,18.7
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,65,1,0.01212,0.01205,86165,1038,85646,1544910,17.93,17.92
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,66,1,0.01358,0.01349,85127,1148,84553,1459264,17.14,17.13
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,67,1,0.01491,0.0148,83979,1243,83358,1374711,16.37,16.36
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,68,1,0.01654,0.0164,82736,1357,82058,1291354,15.61,15.6
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,69,1,0.0167,0.01656,81379,1348,80705,1209296,14.86,14.85
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,70,1,0.01966,0.01947,80031,1558,79252,1128591,14.1,14.09
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,71,1,0.02117,0.02095,78473,1644,77651,1049339,13.37,13.36
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,72,1,0.02377,0.02349,76829,1805,75926,971688,12.65,12.64
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,73,1,0.02525,0.02494,75024,1871,74088,895762,11.94,11.93
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,74,1,0.02922,0.0288,73153,2107,72100,821673,11.23,11.22
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,75,1,0.03328,0.03274,71046,2326,69883,749574,10.55,10.54
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,76,1,0.03794,0.03724,68720,2559,67440,679691,9.89,9.88
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,77,1,0.04336,0.04244,66161,2808,64757,612250,9.25,9.24
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,78,1,0.0491,0.04792,63353,3036,61835,547493,8.64,8.63
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,79,1,0.05604,0.05451,60317,3288,58673,485658,8.05,8.03
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,80,1,0.0647,0.06267,57029,3574,55242,426985,7.49,7.47
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,81,1,0.07562,0.07287,53455,3895,51508,371743,6.95,6.93
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,82,1,0.08494,0.08148,49560,4038,47541,320236,6.46,6.44
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,83,1,0.09781,0.09325,45522,4245,43400,272695,5.99,5.97
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,84,1,0.11327,0.1072,41277,4425,39064,229295,5.56,5.53
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,85,1,0.12434,0.11706,36852,4314,34695,190231,5.16,5.13
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,86,1,0.13841,0.12945,32538,4212,30432,155536,4.78,4.74
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,87,1,0.1544,0.14333,28326,4060,26296,125104,4.42,4.38
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,88,1,0.17979,0.16496,24266,4003,22264,98808,4.07,4.02
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,89,1,0.19392,0.17678,20263,3582,18472,76543,3.78,3.72
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,90,1,0.22606,0.20311,16681,3388,14987,58071,3.48,3.42
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,91,1,0.25353,0.22501,13293,2991,11798,43084,3.24,3.16
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,92,1,0.28021,0.24578,10302,2532,9036,31287,3.04,2.94
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,93,1,0.30478,0.26448,7770,2055,6742,22251,2.86,2.74
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,94,1,0.31658,0.27332,5715,1562,4934,15508,2.71,2.55
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,95,1,0.35798,0.30364,4153,1261,3522,10574,2.55,2.32
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,96,1,0.37195,0.31362,2892,907,2438,7052,2.44,2.13
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,97,1,0.3959,0.33048,1985,656,1657,4613,2.32,1.89
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,98,1,0.39892,0.33258,1329,442,1108,2956,2.22,1.59
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,99,1,0.40054,0.33371,887,296,739,1848,2.08,1.14
BGR,0,0,0,0,1,3100.13,2017,2019,1,2,100,99,0.53288,1,591,591,1109,1109,1.88,0.48
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,0,1,0.00628,0.00624,100000,624,99419,7146389,71.46,71.46
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,1,4,0.00027,0.00107,99376,106,397280,7046970,70.91,70.91
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,5,5,2e-04,0.00101,99270,100,496086,6649690,66.99,66.98
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,10,5,0.00025,0.00125,99170,124,495607,6153604,62.05,62.05
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,15,5,0.00065,0.00325,99046,322,494502,5657997,57.12,57.12
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,20,5,0.00075,0.00373,98724,368,492759,5163495,52.3,52.3
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,25,5,0.00102,0.00508,98356,500,490569,4670736,47.49,47.49
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,30,5,0.00141,0.00701,97856,686,487659,4180167,42.72,42.72
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,35,5,0.00204,0.01015,97170,986,483592,3692508,38,38
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,40,5,0.00323,0.01601,96184,1540,477243,3208916,33.36,33.36
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,45,5,0.00585,0.02886,94644,2731,467104,2731673,28.86,28.86
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,50,5,0.00983,0.04806,91913,4417,449400,2264569,24.64,24.64
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,55,5,0.01597,0.07692,87496,6730,421453,1815169,20.75,20.74
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,60,5,0.02408,0.11384,80766,9194,381877,1393716,17.26,17.25
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,65,5,0.03476,0.16017,71572,11464,329846,1011839,14.14,14.13
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,70,5,0.04791,0.21436,60108,12885,268968,681993,11.35,11.34
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,75,5,0.07119,0.3024,47223,14280,200576,413025,8.75,8.74
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,80,5,0.11444,0.44298,32943,14593,127520,212449,6.45,6.44
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,85,5,0.18111,0.60986,18350,11191,61790,84930,4.63,4.61
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,90,5,0.28696,0.78111,7159,5592,19487,23140,3.23,3.19
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,95,5,0.41304,0.8896,1567,1394,3375,3653,2.33,2.18
BGR,0,0,0,0,1,3100.13,2017,2019,2,1,100,99,0.62148,1,173,173,278,278,1.61,0.47
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,0,1,0.00565,0.00562,100000,562,99476,7846251,78.46,78.45
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,1,4,0.00046,0.00183,99438,182,397315,7746776,77.91,77.9
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,5,5,0.00016,0.00081,99256,80,496078,7349461,74.05,74.04
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,10,5,0.00015,0.00074,99176,73,495716,6853383,69.1,69.1
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,15,5,0.00026,0.0013,99103,129,495242,6357666,64.15,64.14
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,20,5,0.00038,0.00191,98974,189,494448,5862424,59.23,59.22
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,25,5,4e-04,0.00201,98785,199,493460,5367975,54.34,54.33
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,30,5,0.00056,0.00278,98586,274,492303,4874516,49.44,49.44
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,35,5,0.00105,0.00522,98312,513,490334,4382213,44.57,44.57
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,40,5,0.00166,0.00827,97799,809,487100,3891879,39.79,39.79
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,45,5,0.00263,0.01309,96990,1270,482047,3404779,35.1,35.1
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,50,5,0.00421,0.02082,95720,1993,473958,2922732,30.53,30.53
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,55,5,0.00682,0.03355,93727,3145,461372,2448774,26.13,26.12
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,60,5,0.00998,0.04876,90582,4417,442492,1987403,21.94,21.93
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,65,5,0.01473,0.07119,86165,6134,416319,1544910,17.93,17.92
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,70,5,0.02371,0.11227,80031,8985,379018,1128591,14.1,14.09
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,75,5,0.04345,0.19729,71046,14017,322588,749574,10.55,10.54
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,80,5,0.08522,0.3538,57029,20177,236754,426985,7.49,7.47
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,85,5,0.15263,0.54735,36852,20171,132160,190231,5.16,5.13
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,90,5,0.26376,0.75103,16681,12528,47497,58071,3.48,3.42
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,95,5,0.37633,0.85769,4153,3562,9465,10574,2.55,2.32
BGR,0,0,0,0,1,3100.13,2017,2019,2,2,100,99,0.53288,1,591,591,1109,1109,1.88,0.48
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,0,1,0.0061,0.00607,100000,607,99434,7110865,71.11,71.11
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,1,1,0.00035,0.00035,99393,35,99376,7011430,70.54,70.54
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,2,1,0.00026,0.00026,99358,26,99345,6912055,69.57,69.57
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,3,1,0.00035,0.00035,99332,35,99314,6812710,68.59,68.58
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,4,1,0.00016,0.00016,99297,16,99289,6713395,67.61,67.61
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,5,1,0.00016,0.00016,99281,16,99273,6614106,66.62,66.62
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,6,1,0.00012,0.00012,99265,12,99259,6514833,65.63,65.63
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,7,1,0.00018,0.00018,99253,18,99244,6415574,64.64,64.64
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,8,1,0.00011,0.00011,99235,11,99230,6316330,63.65,63.65
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,9,1,0.00011,0.00011,99224,11,99218,6217101,62.66,62.66
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,10,1,0.00014,0.00014,99213,14,99206,6117882,61.66,61.66
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,11,1,0.00016,0.00016,99199,16,99191,6018676,60.67,60.67
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,12,1,2e-04,2e-04,99183,20,99173,5919485,59.68,59.68
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,13,1,0.00023,0.00023,99163,23,99152,5820312,58.69,58.69
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,14,1,0.00039,0.00039,99140,39,99120,5721161,57.71,57.71
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,15,1,0.00046,0.00046,99101,46,99078,5622040,56.73,56.73
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,16,1,0.00047,0.00047,99055,47,99032,5522962,55.76,55.76
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,17,1,0.00063,0.00063,99008,62,98977,5423931,54.78,54.78
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,18,1,8e-04,8e-04,98946,79,98906,5324954,53.82,53.82
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,19,1,0.00106,0.00106,98867,105,98814,5226047,52.86,52.86
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,20,1,0.00079,0.00079,98762,78,98723,5127233,51.92,51.91
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,21,1,8e-04,8e-04,98684,79,98644,5028510,50.96,50.95
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,22,1,0.00075,0.00075,98605,74,98568,4929865,50,49.99
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,23,1,0.00085,0.00085,98531,84,98489,4831297,49.03,49.03
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,24,1,0.00111,0.00111,98447,109,98392,4732808,48.07,48.07
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,25,1,0.00112,0.00112,98338,110,98283,4634416,47.13,47.13
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,26,1,0.00085,0.00084,98228,83,98186,4536133,46.18,46.18
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,27,1,0.00101,0.00101,98145,99,98096,4437946,45.22,45.22
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,28,1,0.00087,0.00087,98046,85,98004,4339851,44.26,44.26
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,29,1,0.00112,0.00112,97961,110,97906,4241847,43.3,43.3
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,30,1,0.00109,0.00109,97851,107,97798,4143941,42.35,42.35
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,31,1,0.00105,0.00105,97744,103,97692,4046144,41.4,41.39
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,32,1,0.00139,0.00139,97641,136,97573,3948451,40.44,40.44
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,33,1,0.00158,0.00158,97505,154,97428,3850878,39.49,39.49
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,34,1,0.00157,0.00157,97351,153,97274,3753450,38.56,38.55
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,35,1,0.00173,0.00173,97198,168,97114,3656176,37.62,37.61
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,36,1,0.0017,0.0017,97030,165,96948,3559062,36.68,36.68
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,37,1,0.0024,0.0024,96865,232,96749,3462114,35.74,35.74
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,38,1,0.00233,0.00233,96633,225,96520,3365365,34.83,34.82
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,39,1,0.00245,0.00245,96408,236,96290,3268845,33.91,33.9
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,40,1,0.00294,0.00293,96172,282,96031,3172555,32.99,32.99
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,41,1,0.003,0.00299,95890,287,95746,3076524,32.08,32.08
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,42,1,0.00347,0.00346,95603,331,95438,2980777,31.18,31.18
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,43,1,0.0032,0.00319,95272,304,95120,2885340,30.29,30.28
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,44,1,0.00401,0.004,94968,380,94778,2790220,29.38,29.38
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,45,1,0.00486,0.00485,94588,459,94358,2695442,28.5,28.49
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,46,1,0.00485,0.00483,94129,455,93902,2601083,27.63,27.63
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,47,1,0.00558,0.00556,93674,521,93414,2507182,26.76,26.76
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,48,1,0.00676,0.00674,93153,628,92839,2413768,25.91,25.91
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,49,1,0.00765,0.00762,92525,705,92172,2320929,25.08,25.08
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,50,1,0.00769,0.00766,91820,703,91468,2228757,24.27,24.27
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,51,1,0.00824,0.00821,91117,748,90743,2137288,23.46,23.45
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,52,1,0.00933,0.00928,90369,839,89950,2046545,22.65,22.64
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,53,1,0.01072,0.01067,89530,955,89052,1956596,21.85,21.85
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,54,1,0.01157,0.0115,88575,1019,88066,1867543,21.08,21.08
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,55,1,0.01319,0.0131,87556,1147,86982,1779478,20.32,20.32
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,56,1,0.01501,0.01489,86409,1287,85766,1692495,19.59,19.58
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,57,1,0.0168,0.01666,85122,1418,84413,1606730,18.88,18.87
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,58,1,0.01728,0.01713,83704,1434,82987,1522317,18.19,18.18
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,59,1,0.0181,0.01794,82270,1476,81532,1439330,17.5,17.49
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,60,1,0.02018,0.01998,80794,1614,79987,1357798,16.81,16.8
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,61,1,0.02258,0.02233,79180,1768,78296,1277811,16.14,16.13
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,62,1,0.02474,0.02444,77412,1892,76466,1199515,15.5,15.49
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,63,1,0.02578,0.02545,75520,1922,74559,1123049,14.87,14.87
BGR,0,0,0,0,1,3100.1,2018,2020,1,1,64,1,0.02839,0.02799,73598,2060,72568,1048490,14.25,14.24
